name,moh_area
Eranawila,Ambalangoda
Meetiyagoda,Ambalangoda
Matiwala,Ambalangoda
Walakada,Ambalangoda
Wellawatta,Hikkaduwa
Hikkaduwa Nagarikaya,Hikkaduwa
Wavulagoda West,Hikkaduwa
Wavulagoda East,Hikkaduwa
Hikkaduwa West,Hikkaduwa
Nakanda,Hikkaduwa
Hikkaduwa Central,Hikkaduwa
Nalagasdeniya,Hikkaduwa
Millagoda,Hikkaduwa
Pannamgoda,Hikkaduwa
Wewala,Hikkaduwa
Narigama Wellabada,Hikkaduwa
Narigama,Hikkaduwa
Kuda Wewala,Hikkaduwa
Delgahadoowa,Hikkaduwa
Katukoliha,Hikkaduwa
Thiranagama,Hikkaduwa
Wellabada Thiranagama,Hikkaduwa
Patuwatha,Hikkaduwa
Gammaduwatta,Hikkaduwa
Hennathota,Hikkaduwa
Pinkanda,Hikkaduwa
Handaudumulla,Hikkaduwa
Dodandugoda,Hikkaduwa
Modara Patuwatha,Hikkaduwa
Dodandoowa,Hikkaduwa
Uduhalpitiya,Hikkaduwa
Pitiwella North,Rathgama
Pitiwella South,Rathgama
Kadurupe,Rathgama
Kedala,Rathgama
Boossa,Rathgama
Rupiwala,Rathgama
Ganegoda,Rathgama
Kapumulugoda,Rathgama
Rathna Udagama,Rathgama
Dolikanda,Rathgama
Mahahegoda,Rathgama
Maliduwa,Rathgama
Medawala,Rathgama
Palanthriyagoda,Rathgama
Hegoda,Rathgama
Rejjipura,Rathgama
Rathgama Hegoda,Rathgama
Ranapanadeniya,Rathgama
Kandegoda,Rathgama
Palliyapitiya,Rathgama
Gammeddagoda,Rathgama
Gammeddagoda Rathgama,Rathgama
Gammeddagoda East,Rathgama
Owakanda,Rathgama
Katudampe,Rathgama
Thotavila,Rathgama
Imbula,Rathgama
Mawadawila,Rathgama
Panvila Pahalagoda,Rathgama
Krawegoda,Rathgama
Devinigoda,Rathgama
Bopagoda,Rathgama
Thotagamuwa,Madampagama
Kalupe,Madampagama
Udumulla,Madampagama
Medagoda,Madampagama
Werellana,Madampagama
Seenigama East,Madampagama
Seenigama West,Madampagama
Malawenna,Madampagama
Thelwatta,Madampagama
Pereliya North,Madampagama
Pereliya South,Madampagama
Daluwathumulla,Madampagama
Kahawa,Madampagama
Godagama South,Madampagama
Godagama North,Madampagama
Uduwaragoda South,Madampagama
Uduwaragoda North,Madampagama
Weragoda,Madampagama
Galdoowa,Madampagama
Harannagala,Madampagama
Delmar Colony,Madampagama
Akurala,Madampagama
Akurala South,Madampagama
Akurala North,Madampagama
Wenamulla,Madampagama
Andurangoda,Madampagama
Dimbuldoowa,Madampagama
Kuleegoda West,Madampagama
Galagoda East,Madampagama
Kuleegoda East,Madampagama
Galagoda West,Madampagama
Wellabada,Madampagama
Usmudulawa,Madampagama
Urawatta,Madampagama
Idanthota,Madampagama
Dewagoda East,Madampagama
Dewagoda West,Madampagama
Deldoowa,Madampagama
Ukwatta East,Galle Four Gravets
Ukwatta West,Galle Four Gravets
Maha Hapugala,Galle Four Gravets
Kurunduwatta,Galle Four Gravets
Welipitimodara,Galle Four Gravets
Ginthota West,Galle Four Gravets
Ginthota East,Galle Four Gravets
Piyadigama,Galle Four Gravets
Bope North,Galle Four Gravets
Bope East,Galle Four Gravets
Kumbalwella North,Galle Four Gravets
Madawalamulla North,Galle Four Gravets
Madawalamulla South,Galle Four Gravets
Deddugoda North,Galle Four Gravets
Deddugoda South,Galle Four Gravets
Maitipe,Galle Four Gravets
Welipatha,Galle Four Gravets
Maligaspe,Galle Four Gravets
Dangedara East,Galle Four Gravets
Dangedara West,Galle Four Gravets
Bataganvila,Galle Four Gravets
Galwadugoda,Galle Four Gravets
Richmond Kanda,Galle Four Gravets
Bope West,Galle Four Gravets
Siyambalagahawatta,Galle Four Gravets
Dadalla East,Galle Four Gravets
Dadalla West,Galle Four Gravets
Walawwatta,Galle Four Gravets
Kumbalwella South,Galle Four Gravets
Mahamodara,Galle Four Gravets
Osanagoda,Galle Four Gravets
Kandewatta,Galle Four Gravets
Sangamithpura,Galle Four Gravets
Madapathala,Galle Four Gravets
Pokunawatta,Galle Four Gravets
Milidduwa,Galle Four Gravets
Eththiligoda South,Galle Four Gravets
Makuluwa,Galle Four Gravets
Pettigalawatta,Galle Four Gravets
Thalapitiya,Galle Four Gravets
Koongaha,Galle Four Gravets
Weliwatta,Galle Four Gravets
Minuwangoda,Galle Four Gravets
Kaluwella,Galle Four Gravets
China Garden,Galle Four Gravets
Fort,Galle Four Gravets
Magalla,Galle Four Gravets
Dewathura,Galle Four Gravets
Katugoda,Galle Four Gravets
Dewata,Galle Four Gravets
Poddala,Bope-Poddala
Pannamaga,Bope-Poddala
Mulana West,Bope-Poddala
Mulana East,Bope-Poddala
Panvila,Bope-Poddala
Narawala,Bope-Poddala
Walawatta,Bope-Poddala
Magadeniya,Bope-Poddala
Baswatta,Bope-Poddala
Addaragoda,Bope-Poddala
Meepawala,Bope-Poddala
Panideniya,Bope-Poddala
Opatha,Bope-Poddala
Wakwella,Bope-Poddala
Niladeniya,Bope-Poddala
Hapugala,Bope-Poddala
Beraliyadola,Bope-Poddala
Silvagewatta,Bope-Poddala
Uluvitike,Bope-Poddala
Holuwagoda,Bope-Poddala
Labudoowa,Bope-Poddala
Kurunda Kanda,Bope-Poddala
Kurunda,Bope-Poddala
Thotagoda,Bope-Poddala
Galketiya,Bope-Poddala
Godakanda,Bope-Poddala
Bangalawatta,Bope-Poddala
Bokaramullagoda,Bope-Poddala
Thunhiripana,Bope-Poddala
Abeysundara Watta,Bope-Poddala
Watareka East,Bope-Poddala
Pelawatta,Bope-Poddala
Mampitiya,Bope-Poddala
Kalegana South,Bope-Poddala
Kalegana North,Bope-Poddala
Kithulampitiya,Bope-Poddala
Kahaduwawatta,Bope-Poddala
Navinna,Bope-Poddala
Hirimburagama,Bope-Poddala
Karapitiya,Bope-Poddala
Ambagahawatta,Bope-Poddala
Kapuhempala,Bope-Poddala
Karanwila,Bope-Poddala
Paliwathugoda,Bope-Poddala
Thalgasyaya,Akmeemana
Niyagama,Akmeemana
Ambagahavila,Akmeemana
Ihalagoda East,Akmeemana
Amalgama,Akmeemana
Ketandola,Akmeemana
Hiyare North,Akmeemana
Kandahena,Akmeemana
Welihena,Akmeemana
Kadurugashena,Akmeemana
Hiyare East,Akmeemana
Ihala Hiyare,Akmeemana
Hiyare South,Akmeemana
Etambagasmulla,Akmeemana
Ihalagoda Colony,Akmeemana
Ihalagoda South,Akmeemana
Ihalagoda West,Akmeemana
Akmeemana,Akmeemana
Ganegoda,Akmeemana
Ganegoda West,Akmeemana
Kirindagoda,Akmeemana
Badungoda Colony,Akmeemana
Badungoda,Akmeemana
Pinnadoowa Colony,Akmeemana
Weliketiya,Akmeemana
Halgasmulla,Akmeemana
Amukotuwa,Akmeemana
Nivithipitigoda,Akmeemana
Thalahitiyawa,Akmeemana
Ankokkawala,Akmeemana
Pinnadoowa,Akmeemana
Manawila,Akmeemana
Walahanduwa,Akmeemana
Yakgaha,Akmeemana
Meegoda,Akmeemana
Pilana,Akmeemana
Pedinnoruwa,Akmeemana
Melegoda,Akmeemana
Bambaragoda,Akmeemana
Anangoda,Akmeemana
Hinidumgoda,Akmeemana
Keranvila Colony,Akmeemana
Halivala,Akmeemana
Ettiligoda North,Akmeemana
Ambalanwatta,Akmeemana
Jambuketiya,Akmeemana
Bataduwa,Akmeemana
Kaduruduwa,Akmeemana
Panagamuwa,Akmeemana
Galgamuwa,Akmeemana
Divulana Colony,Akmeemana
Handugoda,Akmeemana
Kalahe,Akmeemana
Wanchawala,Akmeemana
Attaragoda,Akmeemana
Nugaduwa,Akmeemana
Batadoowa West,Akmeemana
Thalpegoda,Akmeemana
Yatagama,Akmeemana
Rathkindagoda,Akmeemana
Metaramba,Akmeemana
Thalpe North,Akmeemana
Nagahawatta,Akmeemana
Nawala,Yakkalamulla
Thellambura North,Yakkalamulla
Nakiyadeniya,Yakkalamulla
Nakiyadeniya North,Yakkalamulla
Wattahena,Yakkalamulla
Wathogala,Yakkalamulla
Moraketiya,Yakkalamulla
Gahalakoladeniya,Yakkalamulla
Udumalagala,Yakkalamulla
Ihala Nakiyadeniya,Yakkalamulla
Thellambura Pahala,Yakkalamulla
Thellambura Iahala,Yakkalamulla
Nevungala,Yakkalamulla
Nevungala South,Yakkalamulla
Kottawa,Yakkalamulla
Thellambura South,Yakkalamulla
Yakkalamulla East,Yakkalamulla
Nabadawa,Yakkalamulla
Yatamalagala,Yakkalamulla
Karagoda Ihala,Yakkalamulla
Magedara North,Yakkalamulla
Magedara East,Yakkalamulla
Ella Ihala,Yakkalamulla
Magedara,Yakkalamulla
Uduwella,Yakkalamulla
Karagoda,Yakkalamulla
Karagoda Pahala,Yakkalamulla
Polpagoda,Yakkalamulla
Beranagoda,Yakkalamulla
Yakkalamulla,Yakkalamulla
Kottawa East,Yakkalamulla
Kottawa West,Yakkalamulla
Thalgampala North,Yakkalamulla
Udubettawa,Yakkalamulla
Udubattawa West,Yakkalamulla
Thalgampala,Yakkalamulla
Hiriyamalkumbura,Yakkalamulla
Polpagoda West,Yakkalamulla
Kaludiyawala,Yakkalamulla
Badungala,Yakkalamulla
Rathambalaketiya,Yakkalamulla
Welendawa,Yakkalamulla
Walpola Pahala,Yakkalamulla
Ihala  Walpola,Yakkalamulla
Pituwalahena,Imaduwa
Mayakaduwa,Imaduwa
Kabaragala,Imaduwa
Danduwana,Imaduwa
Hatangala,Imaduwa
Bedipita,Imaduwa
Puswelkada,Imaduwa
Ihala Kombala,Imaduwa
Kombala,Imaduwa
Imaduwa Athireka,Imaduwa
Paragoda,Imaduwa
Wathawana,Imaduwa
Hawpe North,Imaduwa
Hawpe,Imaduwa
Angulugaha,Imaduwa
Rangoda,Imaduwa
Dorape,Imaduwa
Welikonda,Imaduwa
Pelawatta,Imaduwa
Polhena,Imaduwa
Kahanda,Imaduwa
Kahanda Athireka 1,Imaduwa
Godaudamandiya,Imaduwa
Mawella,Imaduwa
Deegoda  Athireka 01,Imaduwa
Imaduwa,Imaduwa
Hettigoda,Imaduwa
Deegoda,Imaduwa
Kalugalgoda,Imaduwa
Ihala Mawella,Imaduwa
Thittagalla East,Imaduwa
Ampavila,Imaduwa
Malalgodapitiya,Imaduwa
Dikkumbura,Imaduwa
Kodagoda South,Imaduwa
Kodagoda East,Imaduwa
Horadugoda,Imaduwa
Ellalagoda,Imaduwa
Andugoda,Imaduwa
Panugalgoda,Imaduwa
Indurannavila,Imaduwa
Atanikitha,Imaduwa
Thittagalla West,Imaduwa
Yaddehimulla,Habaraduwa
Bonavistawa,Habaraduwa
Unawatuna West,Habaraduwa
Unawatuna East,Habaraduwa
Maharamba,Habaraduwa
Dalawella,Habaraduwa
Unawatuna Central,Habaraduwa
Thalpe South,Habaraduwa
Heenatigala South,Habaraduwa
Wellethota,Habaraduwa
Haloluwagoda,Habaraduwa
Handogoda,Habaraduwa
Dodampe,Habaraduwa
Attaragoda,Habaraduwa
Thalpe East,Habaraduwa
Kahawennagama,Habaraduwa
Morampitigoda,Habaraduwa
Uragasgoda,Habaraduwa
Pitidoowa,Habaraduwa
Meepe,Habaraduwa
Bogahamulugoda,Habaraduwa
Happawana,Habaraduwa
Annasiwathugoda,Habaraduwa
Harumalgoda West,Habaraduwa
Lanumodara,Habaraduwa
Liyanagoda,Habaraduwa
Katukurunda,Habaraduwa
Harumalgoda Central,Habaraduwa
Godawatta,Habaraduwa
Harumalgoda East,Habaraduwa
Koggala Additional I,Habaraduwa
Koggala Additional II,Habaraduwa
Koggala,Habaraduwa
Kathluwa West,Habaraduwa
Atadahewathugoda,Habaraduwa
Kathluwa East,Habaraduwa
Welhengoda,Habaraduwa
Kathluwa Central,Habaraduwa
Alawathukisgoda,Habaraduwa
Pelessa,Habaraduwa
Korahendigoda,Habaraduwa
Ahangama Nakanda,Habaraduwa
Kalapuwa,Habaraduwa
Ahangamgoda,Habaraduwa
Danduhela,Habaraduwa
Meegahagoda,Habaraduwa
Kahawathugoda,Habaraduwa
Meliyagoda,Habaraduwa
Piyadigama West,Habaraduwa
Wadugegoda,Habaraduwa
Karandugoda,Habaraduwa
Kalahegoda,Habaraduwa
Dommannagoda,Habaraduwa
Piyadigama East,Habaraduwa
Ahangama Central,Habaraduwa
Digaredda,Habaraduwa
Thaldoowa,Habaraduwa
Ahangama East,Habaraduwa
Goviyapana,Habaraduwa
Karuwalabedda,Gonapinuwala
Manampita,Gonapinuwala
Dangaragaha Udumulla,Gonapinuwala
Banwelgodella,Gonapinuwala
Eriyagahamulla,Gonapinuwala
Aluthwala,Gonapinuwala
Mahagangoda,Gonapinuwala
Kirindiela,Gonapinuwala
Thilakagama,Gonapinuwala
Henagoda,Gonapinuwala
Gonapeenuwala Central,Gonapinuwala
Woodland Watta,Gonapinuwala
Berathuduwa,Gonapinuwala
Hikkaduwa East,Gonapinuwala
Arachchikanda,Gonapinuwala
Gonapinuwala East,Gonapinuwala
Gonapinuwala West,Gonapinuwala
Dodankahawila,Gonapinuwala
Kaluwagaha Colony,Gonapinuwala
